date,open,high,low,close,volume,score,sentiment_mean,sentiment_mode
2017-08-02,1478.09,1481.05,1475.9,1481.05,16285409.0,0.1428571428571428,0,0
2017-08-03,1481.05,1482.14,1475.85,1477.95,13878244.0,0.125,0,1
2017-08-04,1477.95,1479.26,1476.0,1476.47,11836546.0,0.2962962962962963,1,1
2017-08-08,1476.47,1476.47,1465.81,1469.79,43171600.0,0.4285714285714285,1,1
2017-08-09,1469.79,1472.39,1462.04,1470.32,23693192.0,0.3684210526315789,1,1
2017-08-10,1470.32,1470.95,1455.62,1463.54,21600914.0,0.0714285714285714,0,0
2017-08-11,1463.54,1465.73,1452.76,1463.07,13757139.0,-0.2222222222222222,-1,-1
2017-08-14,1463.07,1465.95,1457.55,1462.44,20703771.0,0.1176470588235294,0,1
2017-08-15,1462.44,1462.56,1449.28,1452.91,19217203.0,0.2,0,1
2017-08-16,1452.91,1474.0,1450.53,1468.3,30121173.0,0.0555555555555555,0,1
2017-08-17,1468.3,1486.12,1465.1,1470.69,25753246.0,0.35,1,1
2017-08-18,1470.69,1477.21,1468.52,1477.21,8877513.0,0.3103448275862069,1,1
2017-08-22,1477.21,1485.38,1474.7,1482.77,12570451.0,0.15,0,1
2017-08-23,1482.77,1482.77,1473.66,1481.24,16289132.0,0.5,1,1
2017-08-24,1481.24,1482.83,1470.1,1477.41,20175162.0,0.0,0,0
2017-08-25,1477.41,1479.62,1471.6,1475.17,19627555.0,-0.0333333333333333,0,-1
2017-08-28,1475.17,1475.79,1465.24,1475.67,27574694.0,0.3333333333333333,1,1
2017-08-29,1475.67,1477.89,1471.46,1477.89,23033230.0,0.3,1,0
2017-08-30,1477.89,1477.89,1470.73,1471.16,14393838.0,0.125,0,1
2017-08-31,1471.16,1482.27,1469.71,1482.27,32066985.0,-0.4117647058823529,-1,-1
2017-09-01,1482.27,1497.65,1480.31,1494.17,20895806.0,-0.1,0,-1
2017-09-04,1494.17,1503.76,1490.86,1501.38,7018722.0,-0.4545454545454545,-1,-1
2017-09-05,1501.38,1506.45,1495.94,1505.23,19574674.0,0.5714285714285714,1,1
2017-09-06,1505.23,1508.94,1500.78,1507.42,22522218.0,0.2352941176470588,1,1
2017-09-07,1507.42,1507.46,1501.25,1503.45,6576916.0,0.1666666666666666,0,1
2017-09-08,1503.45,1504.77,1495.53,1499.58,55887625.0,0.3888888888888889,1,1
2017-09-11,1499.58,1505.09,1498.87,1505.09,18670506.0,0.1818181818181818,0,0
2017-09-12,1505.09,1505.09,1486.87,1493.78,22789649.0,0.375,1,1
2017-09-13,1493.78,1493.78,1488.57,1491.96,18909828.0,0.375,1,1
2017-09-14,1491.96,1491.96,1486.08,1491.48,20665709.0,0.2,0,1
2017-09-15,1491.48,1495.92,1489.55,1492.96,56832315.0,0.0344827586206896,0,1
2017-09-18,1492.96,1497.82,1489.62,1496.87,15654633.0,0.3333333333333333,1,1
2017-09-19,1496.87,1497.71,1490.96,1495.48,13410296.0,0.0,0,0
2017-09-20,1495.48,1495.88,1483.05,1486.49,15550155.0,0.1,0,0
2017-09-21,1486.49,1487.58,1482.95,1483.9,16872724.0,0.3181818181818182,1,1
2017-09-22,1483.9,1489.63,1481.05,1486.15,9297150.0,0.625,1,1
2017-09-25,1486.15,1488.91,1481.63,1482.8,16452601.0,0.2857142857142857,1,1
2017-09-26,1482.8,1483.2,1477.03,1481.21,50314179.0,0.3333333333333333,1,1
2017-09-27,1481.21,1487.65,1480.96,1487.26,45484293.0,0.125,0,0
2017-09-28,1487.26,1489.12,1486.28,1486.62,79008438.0,0.3809523809523809,1,1
2017-09-29,1486.62,1487.52,1481.41,1487.52,39927928.0,0.1785714285714285,0,1
2017-10-02,1487.52,1487.59,1483.01,1487.54,11677038.0,-0.2857142857142857,-1,-1
2017-10-03,1487.54,1488.95,1485.01,1487.92,145190395.0,-0.125,0,-1
2017-10-04,1487.92,1488.15,1479.32,1484.12,13451829.0,0.3076923076923077,1,1
2017-10-05,1484.12,1490.16,1482.88,1486.71,26636097.0,0.3333333333333333,1,1
2017-10-06,1486.71,1491.47,1481.8,1491.47,12930068.0,0.2,0,1
2017-10-09,1488.34,1490.0,1484.05,1484.05,4790841.0,0.0,0,0
2017-10-10,1484.05,1487.03,1482.1,1486.06,96035173.0,-0.0833333333333333,0,0
2017-10-11,1486.06,1486.06,1479.48,1483.7,35515270.0,0.0625,0,1
2017-10-12,1483.7,1485.0,1479.79,1484.69,19071494.0,0.0625,0,0
2017-10-13,1484.69,1486.35,1480.82,1486.35,43182969.0,0.1515151515151515,0,1
2017-10-17,1486.35,1486.35,1477.4,1480.99,32198547.0,0.4210526315789473,1,1
2017-10-18,1480.99,1482.62,1477.71,1478.76,58988616.0,0.4444444444444444,1,1
2017-10-19,1478.76,1478.76,1469.15,1469.15,14817546.0,0.1304347826086956,0,1
2017-10-20,1469.15,1473.03,1464.99,1464.99,21791508.0,0.0476190476190476,0,1
2017-10-23,1464.99,1470.53,1459.85,1460.36,26207812.0,0.4666666666666667,1,1
2017-10-24,1460.36,1465.85,1460.19,1460.35,37945721.0,0.6666666666666666,1,1
2017-10-25,1460.35,1469.71,1457.15,1469.71,40831197.0,0.125,0,1
2017-10-26,1469.71,1478.83,1467.49,1471.17,66244521.0,0.2857142857142857,1,1
2017-10-27,1471.17,1471.17,1445.07,1445.07,65198642.0,0.4242424242424242,1,1
2017-10-30,1445.07,1450.0,1431.57,1437.16,42898707.0,0.5789473684210527,1,1
2017-10-31,1437.16,1437.68,1424.58,1424.58,369375383.0,0.2941176470588235,1,1
2017-11-01,1424.58,1442.52,1424.58,1439.81,49120541.0,0.0555555555555555,0,1
2017-11-02,1439.81,1442.27,1422.46,1425.88,35692208.0,0.3333333333333333,1,1
2017-11-03,1425.88,1425.88,1414.59,1418.58,27468095.0,-0.0952380952380952,0,0
2017-11-07,1418.58,1435.12,1418.51,1435.12,47479559.0,0.5217391304347826,1,1
2017-11-08,1435.12,1438.28,1427.46,1434.78,30730359.0,-0.0555555555555555,0,0
2017-11-09,1434.78,1446.45,1434.47,1440.38,37650499.0,0.1818181818181818,0,0
2017-11-10,1440.38,1441.34,1433.31,1434.36,21041172.0,0.375,1,1
2017-11-14,1434.36,1434.36,1423.49,1425.18,27452384.0,0.0952380952380952,0,1
2017-11-15,1425.18,1436.41,1418.47,1430.64,23530066.0,0.4,1,1
2017-11-16,1430.64,1439.33,1429.74,1436.59,17210657.0,0.2307692307692307,1,1
2017-11-17,1436.59,1443.55,1436.47,1443.55,15261948.0,0.5,1,1
2017-11-20,1443.55,1446.28,1434.01,1446.28,27595151.0,-0.0666666666666666,0,-1
2017-11-21,1446.28,1454.04,1444.45,1448.48,13602038.0,0.4444444444444444,1,1
2017-11-22,1448.48,1452.85,1448.05,1451.49,22173057.0,0.2105263157894736,1,1
2017-11-23,1451.49,1452.36,1446.58,1450.92,6360927.0,0.0526315789473684,0,1
2017-11-24,1450.92,1453.03,1446.77,1449.66,10277093.0,0.0384615384615384,0,1
2017-11-27,1449.66,1449.97,1441.96,1446.35,19036827.0,0.1818181818181818,0,1
2017-11-28,1446.35,1447.39,1439.09,1446.91,26727775.0,0.5714285714285714,1,1
2017-11-29,1446.91,1451.11,1445.25,1449.52,19568517.0,0.4117647058823529,1,1
2017-11-30,1449.52,1450.68,1442.74,1445.23,42407523.0,0.1052631578947368,0,1
2017-12-01,1445.23,1450.78,1442.78,1449.85,13653296.0,0.3448275862068966,1,1
2017-12-04,1449.85,1449.85,1441.73,1446.11,12948379.0,0.3125,1,1
2017-12-05,1446.11,1448.37,1439.89,1447.47,16012981.0,0.5,1,1
2017-12-06,1447.47,1450.03,1441.36,1446.21,31442699.0,0.2307692307692307,1,1
2017-12-07,1446.21,1453.73,1445.92,1449.35,21512629.0,0.4545454545454545,1,1
2017-12-11,1449.35,1470.12,1449.35,1470.12,29432099.0,0.2857142857142857,1,1
2017-12-12,1470.12,1470.12,1458.0,1470.1,34824721.0,0.1176470588235294,0,1
2017-12-13,1470.1,1476.15,1468.17,1472.75,38765153.0,0.5,1,1
2017-12-14,1472.75,1475.6,1465.67,1475.39,18807181.0,0.3181818181818182,1,1
2017-12-15,1475.39,1475.39,1455.51,1465.02,44208076.0,0.3333333333333333,1,1
2017-12-18,1465.02,1474.59,1462.46,1474.59,22021195.0,0.6190476190476191,1,1
2017-12-19,1474.59,1481.32,1474.21,1475.94,15140365.0,0.4210526315789473,1,1
2017-12-20,1475.94,1481.49,1470.61,1481.49,22730838.0,0.2352941176470588,1,1
2017-12-21,1481.49,1488.32,1478.87,1488.32,25884331.0,0.3333333333333333,1,1
2017-12-22,1488.32,1493.93,1486.15,1493.93,10836982.0,0.5217391304347826,1,1
2017-12-26,1493.93,1495.89,1487.46,1493.5,10882126.0,0.0,0,0
2017-12-27,1493.5,1505.44,1492.37,1505.0,12281827.0,0.0,0,0
2017-12-28,1505.0,1514.7,1501.43,1513.65,17626265.0,-0.125,0,0
2018-01-02,1513.65,1517.2,1504.62,1516.68,15856349.0,-0.375,-1,-1
2018-01-03,1516.68,1518.3,1510.78,1515.84,16667624.0,1.0,1,1
2018-01-04,1515.84,1531.68,1507.65,1531.68,31083561.0,1.0,1,1
2018-01-05,1531.68,1545.57,1525.5,1545.57,27436905.0,0.3076923076923077,1,1
2018-01-09,1545.57,1547.31,1535.21,1547.31,35813707.0,0.4117647058823529,1,1
2018-01-10,1547.31,1553.11,1535.97,1537.7,42007578.0,0.5,1,1
2018-01-11,1537.7,1539.22,1514.89,1523.33,39338927.0,0.6666666666666666,1,1
2018-01-12,1523.33,1523.33,1513.1,1521.41,30752656.0,-0.1904761904761904,0,-1
2018-01-15,1521.41,1521.61,1511.04,1513.76,5818909.0,0.2352941176470588,1,1
2018-01-16,1513.76,1539.1,1512.1,1539.1,39400033.0,0.3333333333333333,1,1
2018-01-17,1539.1,1543.54,1533.17,1543.54,37844411.0,0.5,1,1
2018-01-18,1543.54,1548.07,1540.58,1548.07,23585911.0,0.0555555555555555,0,0
2018-01-19,1548.07,1551.04,1542.54,1551.04,29591743.0,0.0,0,0
2018-01-22,1551.04,1561.99,1543.29,1557.86,35117794.0,0.2307692307692307,1,1
2018-01-23,1557.86,1570.34,1555.53,1570.34,34394242.0,0.4666666666666667,1,1
2018-01-24,1570.34,1589.92,1567.09,1589.6,45908355.0,0.0588235294117647,0,0
2018-01-25,1589.6,1595.31,1581.45,1588.97,45039455.0,0.6,1,1
2018-01-26,1588.97,1593.9,1584.98,1592.82,19869386.0,0.2121212121212121,1,1
2018-01-29,1592.82,1598.4,1583.17,1598.4,21928818.0,0.2727272727272727,1,1
2018-01-30,1598.4,1598.4,1576.89,1582.98,20856139.0,0.5555555555555556,1,1
2018-01-31,1582.98,1586.44,1558.18,1558.18,42175600.0,0.2857142857142857,1,1
2018-02-01,1558.18,1580.97,1551.28,1580.97,39125057.0,0.4375,1,1
2018-02-02,1580.97,1580.97,1564.32,1567.74,25060167.0,0.0909090909090909,0,0
2018-02-05,1567.74,1567.74,1523.07,1523.07,41716971.0,0.1333333333333333,0,1
2018-02-06,1523.07,1535.58,1511.53,1526.83,55983223.0,0.0,0,0
2018-02-07,1526.83,1539.45,1523.12,1526.87,32462327.0,0.1333333333333333,0,1
2018-02-08,1526.87,1527.03,1504.77,1504.77,34757091.0,0.0526315789473684,0,1
2018-02-09,1504.77,1511.51,1493.53,1500.99,45533565.0,0.1304347826086956,0,1
2018-02-12,1500.99,1520.61,1500.62,1509.48,24093437.0,0.4444444444444444,1,1
2018-02-13,1509.48,1510.42,1499.3,1504.98,23130758.0,0.0555555555555555,0,0
2018-02-14,1504.98,1518.78,1498.65,1518.78,47264656.0,0.2222222222222222,1,1
2018-02-15,1518.78,1523.41,1512.48,1514.36,31153666.0,0.3928571428571428,1,1
2018-02-16,1514.36,1525.66,1511.62,1520.71,27635181.0,0.0689655172413793,0,1
2018-02-19,1520.71,1521.98,1515.02,1515.7,7063317.0,0.2857142857142857,1,1
2018-02-20,1515.7,1525.95,1513.05,1517.39,36348918.0,0.6153846153846154,1,1
2018-02-21,1517.39,1525.24,1515.42,1525.24,32140537.0,0.3703703703703703,1,1
2018-02-22,1525.24,1542.61,1525.24,1532.2,31059934.0,0.3181818181818182,1,1
2018-02-23,1532.2,1538.02,1528.04,1532.6,24632459.0,0.375,1,1
2018-02-26,1532.6,1536.4,1524.9,1524.9,23096434.0,0.3809523809523809,1,1
2018-02-27,1524.9,1526.53,1510.96,1516.53,31369830.0,0.52,1,1
2018-02-28,1516.53,1521.46,1478.33,1478.33,48520216.0,0.2857142857142857,1,1
2018-03-01,1478.33,1479.64,1461.52,1466.28,32355791.0,0.4210526315789473,1,1
2018-03-02,1466.28,1467.86,1456.38,1456.38,23637119.0,0.4838709677419355,1,1
2018-03-05,1456.38,1469.83,1455.06,1469.83,18556770.0,0.3,1,1
2018-03-06,1469.83,1483.27,1465.89,1475.53,49817962.0,0.6111111111111112,1,1
2018-03-07,1475.53,1477.94,1471.4,1473.76,22217969.0,0.3529411764705882,1,1
2018-03-08,1473.76,1477.57,1470.05,1474.31,14824329.0,0.1666666666666666,0,1
2018-03-09,1474.31,1485.67,1474.18,1482.1,47323967.0,0.2564102564102564,1,1
2018-03-12,1482.1,1484.29,1474.8,1478.88,13359181.0,0.3333333333333333,1,1
2018-03-13,1478.88,1481.39,1461.64,1467.6,25626596.0,0.4285714285714285,1,1
2018-03-14,1467.6,1468.58,1461.1,1463.78,18161329.0,0.5,1,1
2018-03-15,1463.78,1467.56,1461.26,1467.22,26907883.0,0.1666666666666666,0,1
2018-03-16,1467.22,1475.75,1466.72,1475.75,74479145.0,0.1481481481481481,0,1
2018-03-20,1475.75,1481.58,1474.35,1476.89,40991441.0,0.0476190476190476,0,1
2018-03-21,1476.89,1490.68,1475.25,1486.03,37986261.0,0.1666666666666666,0,0
2018-03-22,1486.03,1486.03,1463.91,1468.44,35970106.0,0.2222222222222222,1,1
2018-03-23,1468.44,1473.96,1458.3,1459.06,30194003.0,0.3571428571428571,1,1
2018-03-26,1459.06,1472.54,1457.7,1469.04,20666113.0,0.0434782608695652,0,0
2018-03-27,1469.04,1470.25,1448.46,1450.0,23376009.0,-0.12,0,0
2018-03-28,1450.0,1455.52,1442.71,1455.52,20433117.0,0.0714285714285714,0,0
2018-04-02,1455.52,1473.43,1455.52,1470.88,30313008.0,0.3571428571428571,1,1
2018-04-03,1470.88,1493.77,1466.95,1492.84,45711234.0,0.125,0,0
2018-04-04,1492.84,1500.76,1483.81,1497.59,32848442.0,0.0,0,0
2018-04-05,1497.59,1515.35,1493.55,1514.84,34659820.0,-0.2727272727272727,-1,-1
2018-04-06,1514.84,1520.76,1505.76,1520.76,17783969.0,-0.0666666666666666,0,-1
2018-04-09,1520.76,1534.31,1519.8,1531.72,29995681.0,0.1538461538461538,0,0
2018-04-10,1531.72,1548.01,1531.18,1548.01,23319929.0,0.0,0,0
2018-04-11,1548.01,1566.94,1546.15,1560.08,53720705.0,0.5,1,1
2018-04-12,1560.08,1567.36,1545.02,1555.87,30603429.0,0.2105263157894736,1,1
2018-04-13,1555.87,1555.87,1538.44,1538.44,29382264.0,0.0666666666666666,0,0
2018-04-16,1538.44,1540.31,1528.61,1530.0,15245756.0,0.5833333333333334,1,1
2018-04-17,1530.0,1552.16,1529.63,1552.16,34154903.0,-0.1111111111111111,0,-1
2018-04-18,1552.16,1563.24,1551.61,1562.16,50303967.0,-0.0769230769230769,0,-1
2018-04-19,1562.16,1572.45,1562.16,1572.45,40430023.0,0.3333333333333333,1,1
2018-04-20,1572.45,1572.45,1555.83,1561.45,25191653.0,0.1666666666666666,0,0
2018-04-23,1561.45,1576.65,1557.47,1576.65,30210302.0,0.238095238095238,1,1
2018-04-24,1576.65,1580.29,1559.25,1562.55,38443677.0,0.3333333333333333,1,1
2018-04-25,1562.55,1562.55,1548.51,1558.05,31691856.0,0.125,0,0
2018-04-26,1558.05,1561.56,1549.45,1553.34,24325432.0,0.3125,1,1
2018-04-27,1553.34,1566.45,1548.46,1566.45,14200219.0,0.4,1,1
2018-04-30,1566.45,1571.44,1563.73,1565.56,32483449.0,0.25,1,0
2018-05-02,1565.56,1570.04,1561.65,1565.67,24429716.0,0.5,1,1
2018-05-03,1565.67,1569.0,1553.03,1553.03,27359769.0,0.0526315789473684,0,1
2018-05-04,1553.03,1565.87,1546.39,1547.04,28671825.0,0.5384615384615384,1,1
2018-05-07,1547.04,1552.52,1540.9,1544.26,14489324.0,0.4545454545454545,1,1
2018-05-08,1544.26,1550.84,1536.57,1546.45,37096422.0,0.4285714285714285,1,1
2018-05-09,1546.45,1562.23,1546.45,1558.46,25476297.0,0.2352941176470588,1,1
2018-05-10,1558.46,1560.8,1547.39,1552.64,30203937.0,0.0,0,0
2018-05-11,1552.64,1557.53,1550.03,1550.08,17523618.0,0.3571428571428571,1,1
2018-05-15,1550.08,1572.51,1550.08,1571.47,32946002.0,0.2272727272727272,1,1
2018-05-16,1571.47,1571.47,1545.3,1547.37,25467344.0,0.375,1,1
2018-05-17,1547.37,1551.08,1525.54,1525.54,24510144.0,0.3333333333333333,1,1
2018-05-18,1525.54,1531.64,1519.7,1520.52,19284458.0,0.5952380952380952,1,1
2018-05-21,1520.52,1526.13,1516.58,1516.71,14944032.0,0.1875,0,1
2018-05-22,1516.71,1529.48,1515.71,1524.84,22852426.0,0.5,1,1
2018-05-23,1524.84,1527.36,1517.85,1523.17,24252864.0,0.3,1,1
2018-05-24,1523.17,1528.32,1516.34,1528.32,32975522.0,-0.1764705882352941,0,-1
2018-05-25,1528.32,1530.34,1516.43,1526.36,36930741.0,0.2777777777777778,1,1
2018-05-28,1526.36,1526.36,1519.12,1524.44,14726014.0,0.4375,1,1
2018-05-29,1524.44,1541.74,1523.65,1539.19,35756090.0,0.3846153846153846,1,1
2018-05-30,1539.19,1549.89,1535.87,1546.03,31544573.0,0.75,1,1
2018-05-31,1546.03,1551.87,1542.77,1546.71,75740636.0,0.0714285714285714,0,1
2018-06-01,1546.71,1564.47,1543.76,1564.47,23775544.0,0.1052631578947368,0,0
2018-06-05,1564.47,1567.34,1559.67,1559.67,22200319.0,0.1333333333333333,0,1
2018-06-06,1559.67,1565.72,1551.75,1554.59,19084647.0,0.1,0,1
2018-06-07,1554.59,1555.64,1549.15,1549.53,18850533.0,0.4736842105263157,1,0
2018-06-08,1549.53,1549.91,1543.65,1547.96,14949257.0,0.0384615384615384,0,1
2018-06-12,1547.96,1556.04,1544.06,1550.56,28639488.0,0.1333333333333333,0,1
2018-06-13,1550.56,1557.1,1546.75,1553.18,13833570.0,0.1739130434782608,0,0
2018-06-14,1553.18,1556.22,1546.65,1550.94,23399192.0,0.1666666666666666,0,1
2018-06-15,1550.94,1551.11,1541.23,1541.23,56268008.0,0.3809523809523809,1,1
2018-06-18,1541.23,1559.14,1538.46,1555.54,24725590.0,0.3333333333333333,1,1
2018-06-19,1555.54,1555.54,1537.4,1537.5,18358561.0,0.2666666666666666,1,1
2018-06-20,1537.5,1544.84,1532.26,1532.26,31088993.0,0.2727272727272727,1,1
2018-06-21,1532.26,1539.62,1528.54,1534.39,32674852.0,0.1904761904761904,0,1
2018-06-22,1534.39,1538.55,1522.79,1522.79,24289109.0,0.3571428571428571,1,1
2018-06-25,1522.79,1529.42,1518.59,1522.66,12434914.0,0.3636363636363636,1,1
2018-06-26,1522.66,1543.8,1512.42,1543.8,26437589.0,0.0,0,0
2018-06-27,1543.8,1557.46,1542.17,1550.35,25366006.0,0.2631578947368421,1,1
2018-06-28,1550.35,1564.3,1548.74,1555.61,18334874.0,-0.1764705882352941,0,-1
2018-06-29,1555.61,1577.01,1555.59,1577.01,24402359.0,0.1111111111111111,0,1
2018-07-03,1577.01,1581.73,1561.27,1561.27,13702678.0,0.4166666666666667,1,1
2018-07-04,1561.27,1570.9,1561.09,1570.9,4328939.0,0.0869565217391304,0,1
2018-07-05,1570.9,1575.71,1566.95,1566.95,18138276.0,0.24,1,1
2018-07-06,1566.95,1566.95,1557.59,1557.59,14228936.0,0.1363636363636363,0,1
2018-07-09,1557.59,1564.67,1553.23,1555.39,21858055.0,0.1666666666666666,0,0
2018-07-10,1555.39,1561.26,1555.25,1561.16,17434058.0,0.6666666666666666,1,1
2018-07-11,1561.16,1561.16,1551.27,1554.15,16753439.0,0.0769230769230769,0,0
2018-07-12,1554.15,1557.1,1545.52,1545.52,17399392.0,0.5,1,1
2018-07-13,1545.52,1550.79,1541.96,1546.75,22085873.0,0.0833333333333333,0,1
2018-07-16,1546.75,1551.33,1538.65,1551.33,19591376.0,0.05,0,1
2018-07-17,1551.33,1555.28,1548.73,1549.97,27952457.0,0.391304347826087,1,1
2018-07-18,1549.97,1552.15,1547.78,1552.15,18235252.0,0.1333333333333333,0,1
2018-07-19,1552.15,1552.98,1545.18,1547.34,8694227.0,-0.0238095238095238,0,0
2018-07-23,1547.34,1550.74,1543.63,1549.19,9047462.0,0.3571428571428571,1,1
2018-07-24,1549.19,1551.38,1545.03,1545.03,15536985.0,0.5238095238095238,1,1
2018-07-25,1545.03,1548.21,1527.4,1527.4,29983353.0,0.1,0,0
2018-07-26,1527.4,1537.36,1524.61,1537.36,16824035.0,0.2307692307692307,1,0
2018-07-27,1537.36,1542.0,1533.67,1536.13,16798109.0,0.4482758620689655,1,1
2018-07-30,1536.13,1549.42,1536.13,1548.13,24457376.0,0.4117647058823529,1,1
2018-07-31,1548.13,1548.51,1526.6,1526.6,197059679.0,0.6923076923076923,1,1
2018-08-01,1526.6,1540.41,1519.58,1540.41,19354213.0,0.2272727272727272,1,1
2018-08-02,1540.41,1540.41,1528.91,1529.17,25550361.0,0.4166666666666667,1,1
2018-08-03,1529.17,1541.31,1528.57,1531.96,23764716.0,0.2222222222222222,1,1
2018-08-06,1531.96,1534.21,1525.95,1528.09,7560950.0,0.5625,1,1
2018-08-08,1528.09,1541.73,1519.79,1541.73,16214277.0,0.1333333333333333,0,1
2018-08-09,1541.73,1541.73,1522.23,1532.11,28397294.0,0.25,1,1
2018-08-10,1532.11,1532.11,1523.04,1524.96,11861785.0,0.1666666666666666,0,0
2018-08-13,1524.96,1525.43,1519.75,1520.03,16243669.0,0.1578947368421052,0,1
2018-08-14,1520.03,1526.99,1519.89,1523.72,10885648.0,0.5862068965517241,1,1
2018-08-15,1523.72,1526.73,1511.41,1520.61,37446185.0,0.5,1,1
2018-08-16,1520.61,1533.79,1520.22,1525.29,23193678.0,0.2758620689655172,1,1
2018-08-17,1525.29,1530.21,1522.94,1528.58,20558769.0,0.3673469387755102,1,1
2018-08-21,1528.58,1533.79,1525.08,1533.2,26159492.0,0.2727272727272727,1,1
2018-08-22,1533.2,1537.5,1530.72,1536.09,23581416.0,0.4285714285714285,1,1
2018-08-23,1536.09,1536.09,1529.25,1534.56,17121501.0,0.2727272727272727,1,1
2018-08-24,1534.56,1540.94,1531.64,1538.7,19295289.0,0.2258064516129032,1,1
2018-08-27,1538.7,1544.32,1534.56,1544.32,14857793.0,0.5,1,1
2018-08-28,1544.32,1549.01,1543.32,1548.27,19091889.0,0.4117647058823529,1,1
2018-08-29,1548.27,1551.09,1540.43,1543.68,21783962.0,0.25,1,1
2018-08-30,1543.68,1545.95,1538.79,1540.61,19359560.0,0.0714285714285714,0,1
2018-08-31,1540.61,1542.77,1532.44,1542.77,20464679.0,0.1923076923076923,0,1
2018-09-03,1542.77,1542.77,1535.22,1536.16,4365538.0,0.2631578947368421,1,1
2018-09-04,1536.16,1541.54,1530.34,1530.34,18454727.0,0.5882352941176471,1,1
2018-09-05,1530.34,1530.34,1508.94,1508.94,19382390.0,0.0833333333333333,0,1
2018-09-06,1508.94,1516.29,1485.16,1485.16,26146825.0,0.125,0,0
2018-09-07,1485.16,1492.84,1474.12,1475.9,14133894.0,0.0833333333333333,0,1
2018-09-10,1475.9,1478.25,1471.66,1471.81,14413714.0,0.3333333333333333,1,1
2018-09-11,1471.81,1480.57,1467.36,1480.57,21688856.0,-0.0588235294117647,0,-1
2018-09-12,1480.57,1523.11,1479.47,1510.38,61142139.0,-0.1176470588235294,0,-1
2018-09-13,1510.38,1514.67,1497.23,1501.31,27644675.0,0.3333333333333333,1,1
2018-09-14,1501.31,1506.84,1493.15,1498.21,24537010.0,0.0,0,0
2018-09-17,1498.21,1502.44,1492.96,1495.4,18240637.0,0.0476190476190476,0,1
2018-09-18,1495.4,1509.65,1495.4,1509.65,22793871.0,0.1764705882352941,0,1
2018-09-19,1509.65,1511.39,1498.06,1505.63,17548290.0,0.6,1,1
2018-09-20,1505.63,1508.67,1485.86,1485.86,24032737.0,0.0555555555555555,0,0
2018-09-21,1485.86,1493.4,1482.99,1482.99,78612798.0,0.0869565217391304,0,1
2018-09-24,1482.99,1500.01,1482.99,1492.33,20882790.0,0.375,1,1
2018-09-25,1492.33,1501.92,1488.6,1488.6,16649308.0,0.2941176470588235,1,1
2018-09-26,1488.6,1497.93,1482.29,1487.07,20419846.0,0.3,1,1
2018-09-27,1487.07,1498.14,1487.07,1498.14,26084980.0,0.2666666666666666,1,1
2018-09-28,1498.14,1506.07,1491.56,1506.07,23282886.0,0.5161290322580645,1,1
2018-10-01,1506.07,1522.68,1506.07,1512.97,17985437.0,0.6842105263157895,1,1
2018-10-02,1512.97,1515.46,1502.86,1511.94,128443494.0,0.1176470588235294,0,1
2018-10-03,1511.94,1526.32,1507.13,1524.86,13782224.0,0.375,1,1
2018-10-04,1524.86,1525.11,1510.76,1517.36,11928423.0,0.5555555555555556,1,1
2018-10-05,1517.36,1517.36,1494.99,1494.99,17545238.0,0.3043478260869565,1,1
2018-10-08,1494.99,1497.94,1485.16,1485.16,10223385.0,0.3076923076923077,1,1
2018-10-09,1485.16,1497.55,1483.87,1497.55,14874552.0,0.2666666666666666,1,1
2018-10-10,1497.55,1499.75,1473.28,1479.75,27543730.0,0.0714285714285714,0,1
2018-10-11,1479.75,1479.75,1454.12,1459.97,31146181.0,0.25,1,1
2018-10-12,1459.97,1478.91,1459.42,1462.71,17638118.0,0.44,1,1
2018-10-16,1462.71,1479.01,1452.44,1479.01,45451682.0,-0.0833333333333333,0,0
2018-10-17,1479.01,1482.37,1464.2,1476.33,40090691.0,0.0869565217391304,0,0
2018-10-18,1476.33,1476.85,1460.98,1461.26,36220478.0,0.1428571428571428,0,1
2018-10-19,1461.26,1467.45,1444.42,1452.38,22446945.0,0.25,1,1
2018-10-22,1452.38,1454.46,1440.38,1440.38,36962194.0,-0.2142857142857142,-1,0
2018-10-23,1440.38,1440.38,1414.59,1433.9,31202691.0,0.1304347826086956,0,1
2018-10-24,1433.9,1444.79,1411.99,1411.99,23253824.0,-0.1,0,-1
2018-10-25,1411.99,1416.32,1395.49,1395.49,37294588.0,0.1428571428571428,0,0
2018-10-26,1395.49,1399.89,1383.91,1397.17,22899945.0,0.4857142857142857,1,1
2018-10-29,1397.17,1413.89,1392.46,1392.46,44854281.0,0.0666666666666666,0,0
2018-10-30,1392.46,1396.15,1386.12,1394.92,28513879.0,0.4736842105263157,1,1
2018-10-31,1394.92,1410.61,1392.18,1392.18,80111290.0,0.5263157894736842,1,1
2018-11-01,1392.18,1395.47,1378.78,1383.02,42156766.0,0.2941176470588235,1,1
2018-11-02,1383.02,1399.21,1378.87,1390.97,25748033.0,0.0277777777777777,0,0
2018-11-06,1390.97,1401.69,1386.13,1401.69,34443216.0,0.25,1,1
2018-11-07,1401.69,1423.2,1401.23,1423.2,20502455.0,0.2941176470588235,1,1
2018-11-08,1423.2,1428.67,1416.27,1424.96,14787929.0,0.35,1,1
2018-11-09,1424.96,1429.69,1418.25,1419.91,18265332.0,0.2962962962962963,1,1
2018-11-13,1419.91,1419.91,1387.37,1387.37,22204734.0,0.2631578947368421,1,1
